Date,Time (GMT),Highest,MHHW (ft),MHW (ft),MSL (ft),MTL (ft),MLW (ft),MLLW (ft),Lowest (ft),Inf,station_id
1997/04/01,00:00,1.26,0.84,0.666,0.233,0.226,-0.213,-0.348,-0.84,0,1619910
1997/05/01,00:00,0.945,0.682,0.505,0.069,0.062,-0.381,-0.535,-0.833,0,1619910
1997/06/01,00:00,0.984,0.719,0.531,0.092,0.089,-0.354,-0.554,-0.807,0,1619910
1997/07/01,00:00,1.542,1.079,0.902,0.472,0.471,0.039,-0.177,-0.715,0,1619910
1997/08/01,00:00,1.283,1.155,1.03,0.594,0.597,0.164,-0.03,-0.243,0,1619910
1997/09/01,00:00,1.102,0.906,0.791,0.367,0.371,-0.049,-0.197,-0.541,0,1619910
1997/10/01,00:00,1.253,0.971,0.817,0.39,0.395,-0.026,-0.167,-0.538,0,1619910
1997/11/01,00:00,1.171,0.945,0.728,0.308,0.303,-0.121,-0.315,-0.722,0,1619910
1997/12/01,00:00,2.89,1.276,1.053,0.63,0.628,0.203,-0.007,-0.518,0,1619910
1998/01/01,00:00,2.943,1.952,1.742,1.283,1.276,0.81,0.584,0.148,0,1619910
1998/02/01,00:00,3.602,1.722,1.568,1.122,1.13,0.692,0.469,-0.02,0,1619910
1998/03/01,00:00,2.457,1.46,1.332,0.889,0.899,0.466,0.302,-0.315,0,1619910
1998/04/01,00:00,1.26,0.846,0.686,0.24,0.236,-0.213,-0.367,-0.663,0,1619910
1998/05/01,00:00,1.726,1.112,0.909,0.479,0.472,0.036,-0.135,-0.39,0,1619910
1998/06/01,00:00,1.585,1.381,1.184,0.755,0.75,0.315,0.131,-0.089,0,1619910
1998/07/01,00:00,1.325,1.138,0.988,0.568,0.576,0.164,-0.046,-0.282,0,1619910
1998/08/01,00:00,1.614,1.398,1.263,0.856,0.863,0.463,0.259,0.079,0,1619910
1998/09/01,00:00,1.621,1.417,1.302,0.876,0.881,0.459,0.285,0.082,0,1619910
1998/10/01,00:00,1.604,1.368,1.214,0.801,0.802,0.39,0.24,-0.18,0,1619910
1998/11/01,00:00,1.998,1.398,1.201,0.778,0.773,0.344,0.171,-0.089,0,1619910
1998/12/01,00:00,2.146,1.404,1.148,0.705,0.696,0.243,0.033,-0.322,0,1619910
1999/01/01,00:00,2.008,1.194,0.994,0.561,0.561,0.128,-0.112,-0.525,0,1619910
1999/02/01,00:00,1.893,1.043,0.922,0.472,0.476,0.03,-0.157,-0.545,0,1619910
1999/03/01,00:00,1.64,1.224,1.106,0.673,0.669,0.233,0.069,-0.266,0,1619910
1999/04/01,00:00,1.752,1.227,1.083,0.653,0.651,0.22,0.062,-0.197,0,1619910
1999/05/01,00:00,1.778,1.322,1.115,0.686,0.682,0.249,0.069,-0.479,0,1619910
1999/06/01,00:00,1.493,1.184,0.974,0.574,0.566,0.157,-0.056,-0.407,0,1619910
1999/07/01,00:00,1.375,1.198,1.017,0.587,0.592,0.167,-0.049,-0.436,0,1619910
1999/08/01,00:00,1.526,1.312,1.214,0.784,0.784,0.354,0.164,-0.079,0,1619910
1999/09/01,00:00,1.703,1.529,1.421,0.997,0.997,0.574,0.387,0.049,0,1619910
1999/10/01,00:00,1.791,1.486,1.329,0.899,0.901,0.472,0.305,-0.02,0,1619910
1999/11/01,00:00,2.533,1.49,1.283,0.846,0.848,0.413,0.223,-0.466,0,1619910
1999/12/01,00:00,2.175,1.542,1.306,0.853,0.845,0.384,0.157,-0.348,0,1619910
2000/01/01,00:00,1.89,1.43,1.24,0.797,0.799,0.358,0.112,-0.233,0,1619910
2000/02/01,00:00,3.127,1.745,1.568,1.096,1.096,0.623,0.41,0.046,0,1619910
2000/03/01,00:00,2.68,1.581,1.427,0.974,0.983,0.538,0.377,-0.082,0,1619910
2000/04/01,00:00,1.473,1.273,1.109,0.663,0.668,0.226,0.075,-0.213,0,1619910
2000/05/01,00:00,2.028,1.562,1.385,0.961,0.961,0.538,0.358,-0.079,0,1619910
2000/06/01,00:00,1.696,1.342,1.135,0.689,0.694,0.253,0.023,-0.374,0,1619910
2000/07/01,00:00,1.814,1.516,1.329,0.863,0.868,0.407,0.148,-0.328,0,1619910
2000/08/01,00:00,1.617,1.385,1.257,0.817,0.82,0.384,0.18,-0.059,0,1619910
2000/09/01,00:00,1.827,1.506,1.401,0.955,0.963,0.525,0.344,0.043,0,1619910
2000/10/01,00:00,1.952,1.407,1.24,0.797,0.797,0.354,0.197,-0.151,0,1619910
2000/11/01,00:00,1.821,1.45,1.227,0.801,0.792,0.358,0.174,-0.2,0,1619910
2000/12/01,00:00,2.057,1.644,1.401,0.988,0.979,0.558,0.341,-0.164,0,1619910
2001/01/01,00:00,2.671,1.407,1.227,0.787,0.789,0.351,0.102,-0.417,0,1619910
2001/02/01,00:00,2.087,1.424,1.299,0.85,0.855,0.41,0.177,-0.331,0,1619910
2001/03/01,00:00,2.635,1.552,1.381,0.951,0.942,0.502,0.328,-0.131,0,1619910
2001/04/01,00:00,1.795,1.339,1.168,0.741,0.74,0.312,0.118,-0.21,0,1619910
2001/05/01,00:00,2.172,1.667,1.457,1.037,1.038,0.62,0.436,0.066,0,1619910
2001/06/01,00:00,1.742,1.467,1.26,0.837,0.833,0.407,0.197,-0.253,0,1619910
2001/07/01,00:00,1.375,1.207,1.027,0.6,0.602,0.177,-0.072,-0.482,0,1619910
2001/08/01,00:00,1.608,1.444,1.28,0.853,0.855,0.43,0.19,-0.105,0,1619910
2001/09/01,00:00,1.667,1.503,1.371,0.945,0.95,0.528,0.351,0.098,0,1619910
2001/10/01,00:00,1.736,1.391,1.237,0.823,0.825,0.413,0.236,-0.049,0,1619910
2001/11/01,00:00,1.69,1.312,1.089,0.663,0.663,0.236,0.026,-0.41,0,1619910
2001/12/01,00:00,1.726,1.286,1.073,0.646,0.648,0.223,-0.016,-0.509,0,1619910
2002/01/01,00:00,1.752,1.181,1.017,0.561,0.559,0.102,-0.141,-0.686,0,1619910
2002/02/01,00:00,1.365,1.001,0.869,0.436,0.435,0.0,-0.217,-0.6,0,1619910
2002/03/01,00:00,1.827,1.24,1.109,0.659,0.666,0.223,0.03,-0.42,0,1619910
2002/04/01,00:00,2.287,1.585,1.394,0.968,0.966,0.538,0.348,-0.079,0,1619910
2002/05/01,00:00,1.716,1.417,1.194,0.794,0.787,0.381,0.18,-0.125,0,1619910
2002/06/01,00:00,1.588,1.352,1.125,0.719,0.714,0.302,0.079,-0.184,0,1619910
2002/07/01,00:00,1.608,1.421,1.237,0.81,0.812,0.387,0.154,-0.085,0,1619910
2002/08/01,00:00,1.955,1.637,1.499,1.056,1.065,0.63,0.397,0.052,0,1619910
2002/09/01,00:00,,1.608,1.496,1.033,1.043,0.591,0.394,,11,1619910
2002/10/01,00:00,,1.68,1.522,1.079,1.086,0.65,0.479,,11,1619910
2002/11/01,00:00,,1.785,1.624,1.161,1.168,0.712,0.486,,13,1619910
2002/12/01,00:00,,1.69,1.486,1.043,1.05,0.614,0.364,,13,1619910
2003/01/01,00:00,3.097,2.008,1.804,1.348,1.362,0.919,0.65,-0.056,0,1619910
2003/02/01,00:00,2.231,1.568,1.417,0.988,0.973,0.528,0.308,-0.292,0,1619910
2003/03/01,00:00,1.706,1.339,1.204,0.787,0.787,0.371,0.174,-0.351,0,1619910
2003/04/01,00:00,1.909,1.293,1.119,0.709,0.712,0.305,0.125,-0.282,0,1619910
2003/05/01,00:00,2.014,1.463,1.227,0.837,0.83,0.433,0.217,-0.154,0,1619910
2003/06/01,00:00,1.578,1.188,0.948,0.541,0.538,0.128,-0.125,-0.502,0,1619910
2003/07/01,00:00,1.358,1.05,0.85,0.42,0.423,-0.003,-0.269,-0.623,0,1619910
2003/08/01,00:00,1.693,1.342,1.214,0.764,0.769,0.325,0.118,-0.125,0,1619910
2003/09/01,00:00,1.772,1.591,1.45,1.02,1.029,0.607,0.4,-0.03,0,1619910
2003/10/01,00:00,1.703,1.296,1.112,0.696,0.702,0.292,0.075,-0.446,0,1619910
2003/11/01,00:00,2.493,1.522,1.283,0.85,0.845,0.407,0.171,-0.279,0,1619910
2003/12/01,00:00,2.201,1.663,1.434,1.017,1.014,0.594,0.377,0.066,0,1619910
2004/01/01,00:00,3.215,1.857,1.68,1.247,1.212,0.745,0.545,0.075,0,1619910
2004/02/01,00:00,2.277,1.434,1.283,0.846,0.842,0.4,0.203,-0.144,0,1619910
2004/03/01,00:00,1.811,1.047,0.873,0.472,0.469,0.066,-0.118,-0.627,0,1619910
2004/04/01,00:00,1.447,1.109,0.915,0.499,0.499,0.082,-0.108,-0.558,0,1619910
2004/05/01,00:00,1.913,1.417,1.194,0.784,0.786,0.377,0.171,-0.289,0,1619910
2004/06/01,00:00,1.631,1.345,1.109,0.689,0.694,0.279,0.016,-0.289,0,1619910
2004/07/01,00:00,1.729,1.345,1.158,0.696,0.702,0.246,-0.026,-0.302,0,1619910
2004/08/01,00:00,1.844,1.535,1.388,0.958,0.965,0.541,0.305,0.043,0,1619910
2004/09/01,00:00,1.844,1.47,1.339,0.909,0.914,0.489,0.289,-0.069,0,1619910
2004/10/01,00:00,2.123,1.539,1.355,0.932,0.935,0.515,0.318,0.03,0,1619910
2004/11/01,00:00,1.631,1.427,1.191,0.771,0.764,0.338,0.095,-0.44,0,1619910
2004/12/01,00:00,3.133,1.877,1.654,1.247,1.202,0.751,0.541,-0.062,0,1619910
2005/01/01,00:00,3.455,1.801,1.601,1.165,1.147,0.692,0.466,-0.112,0,1619910
2005/02/01,00:00,1.535,1.161,1.033,0.594,0.595,0.157,-0.075,-0.436,0,1619910
2005/03/01,00:00,2.359,1.043,0.942,0.502,0.505,0.069,-0.112,,11,1619910
2005/04/01,00:00,1.509,0.909,0.751,0.318,0.325,-0.102,-0.272,-0.482,11,1619910
2005/05/01,00:00,1.316,0.997,0.781,0.354,0.353,-0.075,-0.292,-0.722,0,1619910
2005/06/01,00:00,1.493,1.083,0.853,0.42,0.422,-0.01,-0.262,-0.525,0,1619910
2005/07/01,00:00,1.345,1.024,0.814,0.377,0.382,-0.049,-0.308,-0.531,0,1619910
2005/08/01,00:00,1.316,1.033,0.869,0.459,0.454,0.039,-0.2,-0.374,0,1619910
2005/09/01,00:00,1.447,1.138,0.981,0.581,0.587,0.194,-0.033,-0.282,0,1619910
2005/10/01,00:00,1.568,1.329,1.148,0.722,0.723,0.299,0.089,-0.226,0,1619910
2005/11/01,00:00,2.139,1.588,1.335,0.912,0.909,0.482,0.24,-0.144,0,1619910
2005/12/01,00:00,2.677,1.532,1.266,0.843,0.801,0.335,0.135,-0.427,0,1619910
2006/01/01,00:00,1.739,1.257,1.037,0.584,0.573,0.108,-0.125,-0.459,0,1619910
2006/02/01,00:00,1.762,1.26,1.135,0.682,0.705,0.276,0.02,-0.456,0,1619910
2006/03/01,00:00,1.906,1.26,1.125,0.686,0.684,0.243,0.043,-0.315,0,1619910
2006/04/01,00:00,1.601,1.184,0.981,0.541,0.546,0.112,-0.105,-0.558,0,1619910
2006/05/01,00:00,1.526,1.175,0.925,0.502,0.509,0.092,-0.148,-0.528,0,1619910
2006/06/01,00:00,1.759,1.316,1.079,0.659,0.659,0.24,-0.003,-0.302,0,1619910
2006/07/01,00:00,1.604,1.342,1.168,0.735,0.733,0.299,0.069,-0.131,0,1619910
2006/08/01,00:00,1.66,1.476,1.352,0.909,0.922,0.492,0.226,-0.112,0,1619910
2006/09/01,00:00,2.073,1.673,1.516,1.089,1.101,0.686,0.443,0.161,0,1619910
2006/10/01,00:00,2.175,1.617,1.411,0.971,0.974,0.538,0.322,-0.01,0,1619910
2006/11/01,00:00,2.234,1.532,1.299,0.876,0.876,0.453,0.223,-0.039,0,1619910
2006/12/01,00:00,2.073,1.526,1.306,0.85,0.853,0.4,0.089,-0.253,0,1619910
2007/01/01,00:00,2.523,1.663,1.493,1.027,1.015,0.538,0.325,-0.197,0,1619910
2007/02/01,00:00,2.054,1.339,1.227,0.787,0.791,0.354,0.131,-0.302,0,1619910
2007/03/01,00:00,2.992,1.207,1.033,0.643,0.615,0.197,0.026,-0.538,0,1619910
2007/04/01,00:00,1.621,1.152,0.971,0.564,0.563,0.154,-0.036,-0.42,0,1619910
2007/05/01,00:00,1.804,1.401,1.171,0.761,0.76,0.348,0.098,-0.174,0,1619910
2007/06/01,00:00,1.66,1.247,1.037,0.617,0.62,0.203,-0.066,-0.43,0,1619910
2007/07/01,00:00,1.28,1.145,0.971,0.545,0.536,0.102,-0.151,-0.407,0,1619910
2007/08/01,00:00,1.391,1.28,1.165,0.732,0.737,0.308,0.069,-0.19,0,1619910
2007/09/01,00:00,1.785,1.385,1.243,0.807,0.809,0.374,0.131,-0.2,0,1619910
2007/10/01,00:00,1.837,1.352,1.152,0.748,0.751,0.351,0.115,-0.272,0,1619910
2007/11/01,00:00,2.041,1.493,1.26,0.85,0.848,0.436,0.2,-0.2,0,1619910
2007/12/01,00:00,1.677,1.375,1.145,0.715,0.72,0.295,0.03,-0.344,0,1619910
2008/01/01,00:00,2.306,1.444,1.28,0.843,0.846,0.413,0.131,-0.322,0,1619910
2008/02/01,00:00,2.398,1.568,1.427,0.968,0.979,0.531,0.289,-0.066,0,1619910
2008/03/01,00:00,1.788,1.526,1.381,0.965,0.963,0.545,0.325,-0.089,0,1619910
2008/04/01,00:00,1.65,1.201,1.001,0.594,0.595,0.19,-0.007,-0.436,0,1619910
2008/05/01,00:00,1.696,1.348,1.115,0.709,0.705,0.295,0.072,-0.351,0,1619910
2008/06/01,00:00,1.667,1.394,1.165,0.755,0.751,0.338,0.066,-0.285,0,1619910
2008/07/01,00:00,1.854,1.493,1.335,0.899,0.904,0.472,0.187,-0.302,0,1619910
2008/08/01,00:00,1.808,1.66,1.545,1.132,1.137,0.728,0.515,0.213,0,1619910
2008/09/01,00:00,1.726,1.463,1.345,0.942,0.948,0.551,0.348,0.069,0,1619910
2008/11/01,00:00,2.07,1.581,1.339,0.942,0.922,0.505,0.302,-0.121,0,1619910
2008/12/01,00:00,2.726,1.791,1.591,1.112,1.134,0.676,0.417,-0.171,0,1619910
2009/01/01,00:00,2.546,1.512,1.339,0.899,0.889,0.44,0.223,-0.23,0,1619910
2009/02/01,00:00,1.778,1.257,1.129,0.689,0.696,0.262,0.0,-0.338,0,1619910
2009/03/01,00:00,1.663,1.381,1.237,0.804,0.814,0.39,0.157,-0.171,0,1619910
2009/04/01,00:00,1.539,1.211,1.014,0.591,0.595,0.177,-0.046,-0.325,0,1619910
2009/05/01,00:00,1.811,1.476,1.263,0.84,0.835,0.407,0.184,-0.161,0,1619910
2009/06/01,00:00,1.883,1.624,1.43,0.997,0.997,0.564,0.331,-0.095,0,1619910
2009/07/01,00:00,1.736,1.568,1.414,0.984,0.984,0.554,0.302,-0.013,0,1619910
2009/08/01,00:00,1.64,1.486,1.352,0.948,0.947,0.541,0.312,-0.007,0,1619910
2009/09/01,00:00,1.995,1.67,1.539,1.148,1.145,0.751,0.545,0.128,0,1619910
2009/10/01,00:00,2.077,1.772,1.604,1.191,1.188,0.771,0.574,0.236,0,1619910
2009/11/01,00:00,1.988,1.624,1.404,0.978,0.976,0.548,0.315,-0.151,0,1619910
2009/12/01,00:00,2.589,1.804,1.578,1.119,1.119,0.659,0.39,-0.177,0,1619910
2010/01/01,00:00,2.379,1.657,1.483,1.043,1.05,0.617,0.358,-0.121,0,1619910
2010/02/01,00:00,2.241,1.391,1.263,0.827,0.817,0.371,0.184,-0.184,0,1619910
2010/03/01,00:00,1.519,1.063,0.948,0.502,0.509,0.069,-0.125,-0.43,0,1619910
2010/04/01,00:00,1.496,1.053,0.86,0.449,0.445,0.03,-0.164,-0.63,0,1619910
2010/05/01,00:00,1.804,1.417,1.198,0.791,0.786,0.374,0.144,-0.469,0,1619910
2010/06/01,00:00,1.778,1.506,1.319,0.866,0.878,0.436,0.19,-0.404,0,1619910
2010/07/01,00:00,1.867,1.545,1.398,0.984,0.981,0.564,0.325,0.161,0,1619910
2010/08/01,00:00,1.529,1.335,1.227,0.833,0.84,0.453,0.21,-0.01,0,1619910
2010/09/01,00:00,2.031,1.49,1.348,0.925,0.928,0.509,0.292,-0.039,0,1619910
2010/10/01,00:00,2.365,1.88,1.69,1.27,1.27,0.85,0.656,0.354,0,1619910
2010/11/01,00:00,2.326,1.811,1.604,1.171,1.176,0.748,0.545,0.131,0,1619910
2010/12/01,00:00,2.484,1.88,1.663,1.22,1.217,0.771,0.505,0.243,0,1619910
2011/01/01,00:00,3.622,1.781,1.621,1.191,1.152,0.682,0.449,-0.187,0,1619910
2011/02/01,00:00,2.365,1.352,1.194,0.761,0.751,0.308,0.082,-0.538,0,1619910
2011/03/01,00:00,1.329,1.007,0.863,0.449,0.448,0.033,-0.157,-0.535,0,1619910
2011/04/01,00:00,1.329,1.024,0.876,0.495,0.499,0.121,-0.052,-0.358,0,1619910
2011/05/01,00:00,1.214,0.948,0.761,0.387,0.384,0.007,-0.197,-0.42,0,1619910
2011/06/01,00:00,1.168,1.01,0.82,0.397,0.392,-0.036,-0.279,-0.541,0,1619910
2011/07/01,00:00,1.394,1.142,0.978,0.545,0.55,0.121,-0.148,-0.456,0,1619910
2011/08/01,00:00,1.499,1.316,1.214,0.82,0.822,0.43,0.21,-0.052,0,1619910
2011/09/01,00:00,1.512,1.24,1.132,0.722,0.728,0.328,0.121,-0.108,0,1619910
2011/10/01,00:00,1.781,1.362,1.191,0.778,0.776,0.361,0.164,-0.19,0,1619910
2011/11/01,00:00,1.719,1.348,1.142,0.725,0.722,0.302,0.092,-0.423,0,1619910
2011/12/01,00:00,1.568,1.302,1.106,0.679,0.679,0.253,0.043,-0.322,0,1619910
2012/01/01,00:00,2.306,1.673,1.509,1.06,1.058,0.607,0.381,0.075,0,1619910
2012/02/01,00:00,1.975,1.421,1.312,0.876,0.883,0.453,0.23,-0.112,0,1619910
2012/03/01,00:00,1.65,1.309,1.171,0.728,0.73,0.289,0.108,-0.19,0,1619910
2012/04/01,00:00,1.85,1.391,1.211,0.781,0.784,0.358,0.177,-0.325,0,1619910
2012/05/01,00:00,1.752,1.391,1.207,0.794,0.794,0.381,0.177,-0.236,0,1619910
2012/06/01,00:00,2.037,1.755,1.562,1.125,1.132,0.702,0.446,-0.056,0,1619910
2012/07/01,00:00,1.9,1.588,1.437,1.02,1.029,0.62,0.354,0.112,0,1619910
2012/08/01,00:00,2.103,1.476,1.398,0.997,1.001,0.604,0.407,0.069,0,1619910
2012/09/01,00:00,2.064,1.716,1.614,1.198,1.204,0.794,0.623,0.364,0,1619910
2012/10/01,00:00,2.897,2.129,1.955,1.532,1.532,1.109,0.912,0.722,0,1619910
2012/11/01,00:00,2.333,1.919,1.736,1.319,1.322,0.912,0.702,0.21,0,1619910
2012/12/01,00:00,2.49,1.932,1.729,1.289,1.293,0.856,0.607,-0.003,0,1619910
2013/01/01,00:00,2.201,1.818,1.65,1.227,1.229,0.807,0.571,0.226,0,1619910
2013/02/01,00:00,1.909,1.407,1.299,0.873,0.879,0.459,0.24,-0.138,0,1619910
2013/03/01,00:00,2.211,1.447,1.325,0.902,0.914,0.502,0.315,-0.052,0,1619910
2013/04/01,00:00,2.024,1.647,1.483,1.04,1.04,0.597,0.397,0.007,0,1619910
2013/05/01,00:00,1.824,1.444,1.25,0.814,0.812,0.374,0.184,-0.066,0,1619910
2013/06/01,00:00,1.575,1.243,1.063,0.623,0.625,0.187,-0.033,-0.528,0,1619910
2013/07/01,00:00,1.473,1.194,1.056,0.636,0.638,0.22,-0.023,-0.19,0,1619910
2013/08/01,00:00,1.772,1.542,1.424,1.001,1.002,0.581,0.358,0.161,0,1619910
2013/09/01,00:00,1.903,1.719,1.601,1.181,1.183,0.764,0.594,0.325,0,1619910
2013/10/01,00:00,1.88,1.339,1.204,0.801,0.796,0.387,0.256,-0.089,0,1619910
2013/11/01,00:00,1.85,1.421,1.217,0.797,0.789,0.361,0.164,-0.249,0,1619910
2013/12/01,00:00,3.169,1.946,1.722,1.27,1.28,0.837,0.571,-0.075,0,1619910
2014/01/01,00:00,2.71,1.886,1.693,1.227,1.234,0.774,0.531,0.052,0,1619910
2014/02/01,00:00,2.822,1.342,1.227,0.784,0.794,0.361,0.148,-0.279,0,1619910
2014/03/01,00:00,2.539,1.299,1.191,0.774,0.773,0.354,0.194,-0.187,0,1619910
2014/04/01,00:00,1.696,1.371,1.214,0.781,0.782,0.351,0.197,-0.056,0,1619910
2014/05/01,00:00,1.821,1.444,1.23,0.794,0.787,0.344,0.151,-0.062,0,1619910
2014/06/01,00:00,1.736,1.414,1.22,0.791,0.791,0.361,0.151,-0.02,0,1619910
2014/07/01,00:00,1.562,1.335,1.188,0.787,0.789,0.39,0.19,-0.167,0,1619910
2014/08/01,00:00,2.018,1.732,1.617,1.204,1.206,0.794,0.597,0.197,0,1619910
2014/09/01,00:00,2.175,1.916,1.795,1.398,1.401,1.007,0.843,0.689,0,1619910
2014/10/01,00:00,2.146,1.772,1.608,1.204,1.209,0.81,0.653,0.18,0,1619910
2014/11/01,00:00,2.119,1.611,1.404,0.978,0.981,0.558,0.387,0.01,0,1619910
2014/12/01,00:00,2.126,1.529,1.348,0.909,0.912,0.476,0.249,-0.171,0,1619910
2015/01/01,00:00,3.251,1.621,1.457,1.024,1.032,0.607,0.377,-0.22,0,1619910
2015/02/01,00:00,2.241,1.463,1.302,0.863,0.86,0.417,0.194,-0.43,0,1619910
2015/03/01,00:00,1.463,0.984,0.879,0.427,0.435,-0.01,-0.161,-0.499,0,1619910
2015/04/01,00:00,1.644,1.257,1.122,0.689,0.691,0.259,0.131,-0.128,0,1619910
2015/05/01,00:00,1.352,1.096,0.915,0.502,0.502,0.089,-0.082,-0.318,0,1619910
2015/06/01,00:00,1.624,1.273,1.079,0.65,0.646,0.213,0.003,-0.243,0,1619910
2015/07/01,00:00,1.985,1.719,1.558,1.119,1.125,0.692,0.466,0.213,0,1619910
2015/08/01,00:00,2.021,1.699,1.581,1.135,1.143,0.705,0.512,0.226,0,1619910
2015/09/01,00:00,1.785,1.568,1.467,1.017,1.022,0.577,0.394,0.194,0,1619910
2015/10/01,00:00,2.831,1.696,1.532,1.076,1.076,0.62,0.453,0.115,0,1619910
2015/11/01,00:00,2.251,1.427,1.237,0.774,0.778,0.318,0.115,-0.486,0,1619910
2015/12/01,00:00,1.624,1.289,1.102,0.65,0.658,0.213,0.023,-0.443,0,1619910
2016/01/01,00:00,2.093,1.335,1.188,0.748,0.75,0.312,0.082,-0.269,0,1619910
2016/02/01,00:00,2.244,1.43,1.316,0.869,0.878,0.44,0.21,-0.341,0,1619910
2016/03/01,00:00,2.497,1.526,1.388,0.971,0.963,0.538,0.39,-0.233,0,1619910
2016/04/01,00:00,1.85,1.424,1.263,0.837,0.842,0.42,0.269,-0.036,0,1619910
2016/05/01,00:00,1.417,1.191,1.014,0.604,0.602,0.19,0.033,-0.325,0,1619910
2016/06/01,00:00,1.532,1.348,1.161,0.745,0.745,0.328,0.118,-0.344,0,1619910
2016/07/01,00:00,1.781,1.552,1.378,0.958,0.961,0.545,0.308,-0.154,0,1619910
2016/08/01,00:00,1.667,1.434,1.306,0.889,0.889,0.472,0.276,0.046,0,1619910
2016/09/01,00:00,1.847,1.457,1.352,0.922,0.925,0.499,0.364,-0.007,0,1619910
2016/10/01,00:00,1.749,1.355,1.217,0.768,0.773,0.328,0.18,-0.128,0,1619910
2016/11/01,00:00,1.893,1.575,1.375,0.948,0.948,0.522,0.331,-0.121,0,1619910
2016/12/01,00:00,1.916,1.677,1.46,1.017,1.012,0.564,0.361,-0.24,0,1619910
2017/01/01,00:00,2.73,1.841,1.657,1.214,1.216,0.774,0.564,0.082,0,1619910
2017/02/01,00:00,2.411,1.709,1.588,1.161,1.165,0.741,0.525,0.069,0,1619910
2017/03/01,00:00,2.74,1.673,1.545,1.109,1.111,0.676,0.499,-0.062,0,1619910
2017/04/01,00:00,1.739,1.312,1.152,0.732,0.737,0.322,0.171,-0.594,0,1619910
2017/05/01,00:00,1.539,1.276,1.076,0.659,0.651,0.226,0.052,-0.486,0,1619910
2017/06/01,00:00,1.673,1.404,1.201,0.778,0.778,0.354,0.167,-0.174,0,1619910
2017/07/01,00:00,1.555,1.299,1.142,0.702,0.709,0.276,0.059,-0.148,0,1619910
2017/08/01,00:00,1.821,1.509,1.378,0.948,0.956,0.535,0.322,0.089,0,1619910
2017/09/01,00:00,2.031,1.804,1.683,1.263,1.273,0.863,0.689,0.486,0,1619910
2017/10/01,00:00,1.982,1.634,1.46,1.056,1.06,0.663,0.525,0.243,0,1619910
2017/11/01,00:00,1.955,1.549,1.335,0.915,0.909,0.482,0.325,-0.066,0,1619910
2017/12/01,00:00,1.903,1.575,1.342,0.915,0.912,0.482,0.246,-0.167,0,1619910
2018/01/01,00:00,2.582,1.824,1.634,1.184,1.186,0.738,0.502,0.138,0,1619910
2018/02/01,00:00,3.346,1.637,1.519,1.053,1.061,0.604,0.394,-0.026,0,1619910
2018/03/01,00:00,2.241,1.539,1.424,0.978,0.978,0.531,0.367,-0.115,0,1619910
2018/04/01,00:00,1.742,1.253,1.102,0.682,0.681,0.259,0.115,-0.118,0,1619910
2018/05/01,00:00,1.417,1.033,0.823,0.407,0.405,-0.013,-0.19,-0.551,0,1619910
2018/06/01,00:00,2.323,1.45,1.247,0.81,0.812,0.377,0.157,-0.135,0,1619910
2018/07/01,00:00,1.844,1.614,1.417,0.994,0.994,0.571,0.351,0.036,0,1619910
2018/08/01,00:00,1.991,1.663,1.552,1.142,1.137,0.722,0.525,0.358,0,1619910
2018/09/01,00:00,2.057,1.663,1.532,1.112,1.112,0.692,0.512,0.157,0,1619910
2018/10/01,00:00,2.106,1.49,1.325,0.899,0.896,0.466,0.299,-0.016,0,1619910
2018/11/01,00:00,2.484,1.575,1.358,0.945,0.937,0.515,0.344,-0.049,0,1619910
2018/12/01,00:00,2.169,1.552,1.319,0.873,0.878,0.436,0.217,-0.161,0,1619910
2019/01/01,00:00,2.707,1.837,1.627,1.184,1.181,0.735,0.453,0.02,0,1619910
2019/02/01,00:00,1.923,1.398,1.24,0.797,0.799,0.358,0.141,-0.217,0,1619910
2019/03/01,00:00,1.804,1.404,1.273,0.833,0.842,0.41,0.21,-0.102,0,1619910
2019/04/01,00:00,1.991,1.644,1.49,1.076,1.074,0.659,0.509,0.266,0,1619910
2019/05/01,00:00,2.116,1.66,1.463,1.053,1.047,0.63,0.456,0.282,0,1619910
2019/06/01,00:00,1.857,1.657,1.44,1.027,1.025,0.61,0.384,0.026,0,1619910
2019/07/01,00:00,2.051,1.713,1.516,1.109,1.106,0.696,0.436,0.056,0,1619910
2019/08/01,00:00,1.867,1.637,1.486,1.066,1.068,0.65,0.413,0.112,0,1619910
2019/09/01,00:00,2.172,1.85,1.732,1.293,1.298,0.863,0.669,0.387,0,1619910
2019/10/01,00:00,2.08,1.578,1.414,0.978,0.976,0.538,0.341,-0.217,0,1619910
2019/11/01,00:00,2.195,1.375,1.155,0.735,0.735,0.315,0.105,-0.456,0,1619910
2019/12/01,00:00,3.527,1.562,1.335,0.899,0.897,0.459,0.213,-0.449,0,1619910
2020/01/01,00:00,2.142,1.542,1.378,0.961,0.963,0.548,0.328,-0.089,0,1619910
2020/02/01,00:00,1.68,1.234,1.096,0.659,0.671,0.246,0.02,-0.361,0,1619910
2020/03/01,00:00,1.683,1.257,1.112,0.686,0.691,0.269,0.062,-0.18,0,1619910
2020/04/01,00:00,2.113,1.493,1.306,0.876,0.879,0.453,0.269,-0.059,0,1619910
2020/05/01,00:00,1.749,1.368,1.155,0.741,0.74,0.325,0.154,-0.433,0,1619910
2020/06/01,00:00,1.739,1.283,1.079,0.669,0.668,0.256,0.026,-0.354,0,1619910
